5959,4,90,26,4064,2023/08/05
5960,2,130,1,7522,2023/08/05
5961,10,30,15,8674,2023/08/05
5962,17,100,34,5313,2023/08/05
5963,20,60,26,5719,2023/08/05
5964,9,200,26,6690,2023/08/06
5965,6,30,26,4897,2023/08/06
5966,8,10,32,8279,2023/08/06
5967,1,50,25,2242,2023/08/06
5968,3,90,5,3292,2023/08/06
5969,9,150,15,8409,2023/08/06
5970,13,40,27,5575,2023/08/06
5971,10,60,17,8660,2023/08/06
5972,16,130,26,5587,2023/08/06
5973,6,190,37,4929,2023/08/06
5974,11,140,12,8502,2023/08/06
5975,16,10,35,9788,2023/08/06
5976,13,10,30,6083,2023/08/06
5977,9,100,6,9556,2023/08/06
5978,12,110,41,8793,2023/08/06
5979,7,120,6,8742,2023/08/06
5980,14,190,34,7936,2023/08/06
5981,12,120,22,2140,2023/08/06
5982,18,20,42,3335,2023/08/06
5983,16,200,49,8623,2023/08/06
5984,16,170,13,2327,2023/08/06
5985,15,160,21,318,2023/08/06
5986,11,60,47,15,2023/08/06
5987,10,180,14,6486,2023/08/06
5988,4,60,18,5976,2023/08/06
5989,6,200,6,2222,2023/08/06
5990,12,200,47,4531,2023/08/06
5991,16,90,44,9643,2023/08/06
5992,9,110,16,8647,2023/08/06
5993,14,190,20,3538,2023/08/06
5994,12,140,30,3859,2023/08/07
5995,19,10,48,9373,2023/08/07
5996,5,20,4,8232,2023/08/07
5997,9,20,18,9042,2023/08/07
5998,8,30,30,3474,2023/08/07
5999,8,130,14,1125,2023/08/07
6000,12,140,24,4303,2023/08/07
6001,11,150,38,9586,2023/08/07
6002,16,120,39,4964,2023/08/07
6003,19,180,38,2509,2023/08/07
6004,19,40,40,79,2023/08/07
6005,9,80,40,276,2023/08/07
6006,15,110,39,8663,2023/08/07
6007,10,140,3,3837,2023/08/07
6008,4,110,28,7923,2023/08/07
6009,16,100,21,7741,2023/08/07
6010,8,50,13,1242,2023/08/07
6011,19,10,18,2905,2023/08/07
6012,14,150,12,6365,2023/08/07
6013,11,50,45,7920,2023/08/07
6014,11,110,14,9752,2023/08/07
6015,20,160,8,1744,2023/08/07
6016,11,170,24,6766,2023/08/07
6017,20,140,47,8263,2023/08/07
6018,13,50,14,2602,2023/08/07
6019,14,130,13,7818,2023/08/07
6020,19,180,29,7521,2023/08/07
6021,20,130,15,4371,2023/08/07
6022,20,30,39,912,2023/08/07
6023,7,160,48,4847,2023/08/08
6024,17,180,42,6811,2023/08/08
6025,19,150,40,8834,2023/08/08
6026,8,110,26,1108,2023/08/08
6027,17,20,45,7171,2023/08/08
6028,16,140,47,495,2023/08/08
6029,7,200,15,5530,2023/08/08
6030,1,180,2,6413,2023/08/08
6031,4,140,42,3008,2023/08/08
6032,17,90,25,2357,2023/08/08
6033,19,170,23,9779,2023/08/08
6034,19,130,13,9690,2023/08/08
6035,16,130,28,2084,2023/08/08
6036,8,180,23,611,2023/08/08
6037,14,120,40,20,2023/08/08
6038,15,140,3,8778,2023/08/08
6039,1,120,19,5078,2023/08/08
6040,9,180,41,2006,2023/08/08
6041,20,200,8,6585,2023/08/08
6042,2,200,43,1143,2023/08/08
6043,20,40,15,4711,2023/08/08
6044,5,190,46,9634,2023/08/08
6045,18,70,34,2725,2023/08/08
6046,13,140,29,1887,2023/08/08
6047,14,100,9,1479,2023/08/08
6048,6,190,17,448,2023/08/08
6049,5,50,10,4615,2023/08/08
6050,7,30,2,226,2023/08/08
6051,3,170,15,8761,2023/08/08
6052,9,60,2,5162,2023/08/08
6053,19,130,43,1682,2023/08/08
6054,16,70,26,1356,2023/08/08
6055,7,140,13,867,2023/08/08
6056,5,90,36,4153,2023/08/09
6057,3,130,13,5918,2023/08/09
6058,14,140,23,7115,2023/08/09
6059,17,200,30,1403,2023/08/09
6060,15,80,2,932,2023/08/09
6061,18,10,11,2088,2023/08/09
6062,17,70,15,1909,2023/08/09
6063,4,10,44,9654,2023/08/09
6064,20,30,5,7750,2023/08/09
6065,13,60,42,3355,2023/08/09
6066,15,20,3,9271,2023/08/09
6067,14,200,14,8234,2023/08/09
6068,13,180,2,4730,2023/08/09
6069,15,50,31,3107,2023/08/09
6070,14,50,32,9735,2023/08/09
6071,11,140,5,9380,2023/08/09
6072,18,160,25,6261,2023/08/09
6073,20,80,24,1464,2023/08/09
6074,2,70,3,858,2023/08/09
6075,17,70,44,5776,2023/08/09
6076,14,200,40,8141,2023/08/09
6077,7,200,20,7712,2023/08/09
6078,8,60,44,2859,2023/08/09
6079,6,30,24,1360,2023/08/09
6080,4,100,22,2710,2023/08/09
6081,6,180,44,2369,2023/08/09
6082,10,140,2,5213,2023/08/09
6083,6,160,13,8822,2023/08/09
6084,8,190,21,7978,2023/08/09
6085,2,40,10,4220,2023/08/10
6086,12,50,10,5289,2023/08/10
6087,13,120,44,3529,2023/08/10
6088,13,120,37,5964,2023/08/10
6089,3,180,43,9516,2023/08/10
6090,1,170,35,4816,2023/08/10
6091,8,70,38,5964,2023/08/10
6092,3,120,7,2745,2023/08/10
6093,7,110,42,786,2023/08/10
6094,10,50,38,9245,2023/08/10
6095,6,120,14,3320,2023/08/10
6096,19,160,27,455,2023/08/10
6097,18,130,44,9517,2023/08/10
6098,7,90,17,232,2023/08/10
6099,6,120,6,7304,2023/08/10
6100,2,70,10,2929,2023/08/10
6101,8,190,14,2909,2023/08/10
6102,13,130,7,3360,2023/08/10
6103,1,130,2,1269,2023/08/10
6104,16,60,42,2673,2023/08/10
6105,13,200,24,5769,2023/08/10
6106,6,110,35,3757,2023/08/10
6107,18,30,49,7971,2023/08/10
6108,18,180,26,4384,2023/08/10
6109,18,130,46,6658,2023/08/10
6110,18,140,41,3228,2023/08/10
6111,14,150,18,1024,2023/08/10
6112,17,20,14,1687,2023/08/10
6113,9,70,41,1585,2023/08/10
6114,12,30,9,1261,2023/08/10
6115,13,110,33,8474,2023/08/10
6116,14,130,35,1851,2023/08/11
6117,3,10,37,5886,2023/08/11
6118,16,190,11,2674,2023/08/11
6119,19,50,6,8600,2023/08/11
6120,12,140,42,234,2023/08/11
6121,18,60,48,594,2023/08/11
6122,9,70,8,6126,2023/08/11
6123,15,160,12,5265,2023/08/11
6124,13,90,34,7645,2023/08/11
6125,5,130,32,460,2023/08/11
6126,6,130,42,9931,2023/08/11
6127,14,140,48,6383,2023/08/11
6128,11,200,31,1374,2023/08/11
6129,13,40,22,8359,2023/08/11
6130,6,10,3,2161,2023/08/11
6131,8,60,49,5215,2023/08/11
6132,6,130,1,4170,2023/08/11
6133,20,10,33,8164,2023/08/11
6134,17,110,2,3909,2023/08/11
6135,6,100,13,5110,2023/08/11
6136,5,140,2,7384,2023/08/11
6137,14,60,27,2108,2023/08/11
6138,2,140,4,5774,2023/08/11
6139,20,90,26,5817,2023/08/11
6140,12,130,18,7901,2023/08/11
6141,2,120,18,413,2023/08/11
6142,11,50,22,1893,2023/08/11
6143,15,70,13,5315,2023/08/11
6144,11,80,12,2259,2023/08/11
6145,15,70,41,6183,2023/08/11
6146,20,190,2,2648,2023/08/11
6147,7,110,41,369,2023/08/12
6148,7,10,14,9294,2023/08/12
6149,19,120,35,18,2023/08/12
6150,2,190,38,2519,2023/08/12
6151,5,40,35,9445,2023/08/12
6152,7,20,2,1094,2023/08/12
6153,4,10,11,2118,2023/08/12
6154,17,70,44,9724,2023/08/12
6155,1,140,13,6077,2023/08/12
6156,20,170,23,128,2023/08/12
6157,3,140,7,4585,2023/08/12
6158,20,140,31,2253,2023/08/12
6159,11,200,8,1237,2023/08/12
6160,16,180,47,5390,2023/08/12
6161,1,30,36,404,2023/08/12
6162,2,80,32,2513,2023/08/12
6163,18,80,6,1450,2023/08/12
6164,20,140,3,8305,2023/08/12
6165,20,30,40,1237,2023/08/12
6166,11,50,3,2883,2023/08/12
6167,2,190,9,6752,2023/08/13
6168,13,40,21,7888,2023/08/13
6169,7,70,26,4981,2023/08/13
6170,16,180,20,6218,2023/08/13
6171,4,200,46,8091,2023/08/13
6172,10,90,27,4793,2023/08/13
6173,1,30,44,5011,2023/08/13
6174,1,150,28,5446,2023/08/13
6175,5,170,7,8014,2023/08/13
6176,3,100,20,3158,2023/08/13
6177,14,20,43,9530,2023/08/13
6178,9,190,5,3070,2023/08/13
6179,15,20,12,6645,2023/08/13
6180,2,200,7,3939,2023/08/13
6181,6,140,49,1575,2023/08/13
6182,2,110,22,3140,2023/08/13
6183,13,110,23,7443,2023/08/13
6184,3,160,12,1464,2023/08/13
6185,2,110,47,4003,2023/08/13
6186,13,160,42,6899,2023/08/13
6187,11,200,24,683,2023/08/13
6188,20,110,16,8819,2023/08/13
6189,11,130,22,8856,2023/08/13
6190,12,60,13,2815,2023/08/13
6191,17,200,4,7294,2023/08/13
6192,15,190,10,9536,2023/08/13
6193,1,30,30,5453,2023/08/13
6194,2,160,48,6799,2023/08/13
6195,8,200,38,2012,2023/08/13
6196,9,70,24,5310,2023/08/13
6197,6,160,14,2880,2023/08/14
6198,3,30,32,7382,2023/08/14
6199,10,50,26,7328,2023/08/14
6200,6,180,14,6786,2023/08/14
6201,11,180,34,8085,2023/08/14
6202,4,20,33,1926,2023/08/14
6203,1,130,34,2857,2023/08/14
6204,2,10,28,4993,2023/08/14
6205,1,90,7,9276,2023/08/14
6206,11,160,2,6889,2023/08/14
6207,14,120,38,7561,2023/08/14
6208,1,30,34,967,2023/08/14
6209,3,170,48,5526,2023/08/14
6210,19,90,41,2697,2023/08/14
6211,14,30,27,6447,2023/08/14
6212,11,140,22,232,2023/08/14
6213,8,70,32,404,2023/08/14
6214,2,200,44,948,2023/08/14
6215,2,130,49,1700,2023/08/14
6216,6,40,44,2070,2023/08/14
6217,4,30,30,1482,2023/08/14
6218,15,60,33,7967,2023/08/14
6219,2,10,13,8593,2023/08/14
6220,1,170,38,851,2023/08/14
6221,7,150,41,4814,2023/08/14
6222,8,100,31,630,2023/08/14
6223,4,70,22,2462,2023/08/14
6224,6,180,8,7414,2023/08/14
6225,10,200,2,1722,2023/08/15
6226,15,30,10,9946,2023/08/15
6227,2,100,36,6728,2023/08/15
6228,7,120,43,5608,2023/08/15
6229,10,70,37,1473,2023/08/15
6230,1,140,44,8928,2023/08/15
6231,9,190,25,2280,2023/08/15
6232,19,170,30,9122,2023/08/15
6233,17,170,17,2302,2023/08/15
6234,20,120,43,2260,2023/08/15
6235,1,180,12,4885,2023/08/15
6236,1,20,25,2322,2023/08/15
6237,9,140,48,3196,2023/08/15
6238,3,160,47,7361,2023/08/15
6239,7,110,43,6790,2023/08/15
6240,13,60,32,3372,2023/08/15
6241,10,150,22,1187,2023/08/15
6242,13,130,26,3502,2023/08/15
6243,14,160,15,6625,2023/08/15
6244,19,140,15,4971,2023/08/15
6245,20,100,34,8998,2023/08/15
6246,6,70,11,86,2023/08/15
6247,14,20,41,5739,2023/08/15
6248,4,160,6,1739,2023/08/15
6249,14,170,27,6784,2023/08/15
6250,12,50,12,5743,2023/08/15
6251,20,60,18,5457,2023/08/15
6252,19,160,31,6263,2023/08/15
6253,17,60,24,3576,2023/08/15
6254,14,160,20,7414,2023/08/15
6255,16,170,10,8993,2023/08/15
6256,9,70,24,42,2023/08/15
6257,15,190,49,540,2023/08/16
6258,13,130,41,7359,2023/08/16
6259,20,30,28,5010,2023/08/16
6260,5,190,33,2266,2023/08/16
6261,11,10,1,1702,2023/08/16
6262,7,60,28,8125,2023/08/16
6263,10,190,38,396,2023/08/16
6264,7,180,42,6927,2023/08/16
6265,18,150,11,1594,2023/08/16
6266,14,60,9,3547,2023/08/16
6267,16,10,38,5647,2023/08/16
6268,2,70,4,3240,2023/08/16
6269,10,30,25,6224,2023/08/16
6270,4,150,24,3219,2023/08/16
6271,20,110,49,4673,2023/08/16
6272,17,190,20,7937,2023/08/16
6273,2,170,48,4587,2023/08/16
6274,20,80,26,963,2023/08/16
6275,6,10,24,6060,2023/08/16
6276,16,140,44,2664,2023/08/16
6277,6,200,9,4768,2023/08/16
6278,5,60,16,4318,2023/08/16
6279,3,40,10,8335,2023/08/17
6280,5,190,3,7262,2023/08/17
6281,9,70,18,3402,2023/08/17
6282,10,120,18,8633,2023/08/17
6283,12,30,12,629,2023/08/17
6284,4,200,20,8776,2023/08/17
6285,8,150,31,254,2023/08/17
6286,9,150,49,7435,2023/08/17
6287,17,10,16,4936,2023/08/17
6288,17,50,42,8323,2023/08/17
6289,8,180,37,4223,2023/08/17
6290,17,90,44,1777,2023/08/17
6291,2,200,5,5282,2023/08/17
6292,18,10,36,2483,2023/08/17
6293,17,90,38,6851,2023/08/17
6294,1,190,26,861,2023/08/17
6295,11,120,41,2510,2023/08/17
6296,7,180,3,3264,2023/08/17
6297,11,90,12,1991,2023/08/17
6298,14,110,30,5219,2023/08/17
6299,16,160,23,7349,2023/08/17
6300,2,110,3,9763,2023/08/17
6301,4,130,11,935,2023/08/17
6302,4,20,6,1178,2023/08/17
6303,11,110,5,6225,2023/08/17
6304,10,150,21,5552,2023/08/17
6305,20,70,24,3409,2023/08/17
6306,14,150,30,7644,2023/08/17
6307,18,170,22,3446,2023/08/17
6308,8,100,10,2602,2023/08/17
6309,11,100,11,7978,2023/08/17
6310,17,190,43,3035,2023/08/17
6311,16,170,31,5375,2023/08/17
6312,7,200,17,9371,2023/08/17
6313,3,140,9,4795,2023/08/17
6314,8,100,20,6440,2023/08/17
6315,2,140,49,7969,2023/08/17
6316,15,70,49,8714,2023/08/17
6317,15,70,36,6470,2023/08/17
6318,18,80,18,2956,2023/08/18
6319,6,10,49,4137,2023/08/18
6320,3,150,30,1103,2023/08/18
6321,15,130,15,7677,2023/08/18
6322,14,50,30,4011,2023/08/18
6323,14,170,18,3452,2023/08/18
6324,18,120,24,2104,2023/08/18
6325,6,50,38,6573,2023/08/18
6326,19,20,35,292,2023/08/18
6327,14,60,30,2339,2023/08/18
6328,19,70,40,8739,2023/08/18
6329,18,190,41,2053,2023/08/18
6330,10,140,38,7337,2023/08/18
6331,5,150,23,4236,2023/08/18
6332,1,90,39,8798,2023/08/18
6333,9,90,12,6233,2023/08/18
6334,13,140,24,2171,2023/08/18
6335,20,160,45,3435,2023/08/18
6336,4,80,30,4997,2023/08/18
6337,17,20,13,3344,2023/08/18
6338,9,120,31,8413,2023/08/18
6339,18,10,2,2456,2023/08/18
6340,20,120,11,8463,2023/08/18
6341,14,100,39,6088,2023/08/18
6342,3,160,17,7428,2023/08/18
6343,19,110,45,4162,2023/08/18
6344,16,70,43,8840,2023/08/18
6345,5,140,8,5067,2023/08/18
6346,17,50,9,8619,2023/08/18
6347,15,190,14,4676,2023/08/18
6348,6,180,47,3358,2023/08/19
6349,3,40,24,5328,2023/08/19
6350,19,70,43,9898,2023/08/19
6351,1,150,15,5776,2023/08/19
6352,10,150,30,1816,2023/08/19
6353,7,160,37,6834,2023/08/19
6354,8,200,10,2018,2023/08/19
6355,12,180,34,7897,2023/08/19
6356,15,10,38,4940,2023/08/19
6357,9,150,16,5930,2023/08/19
6358,18,70,16,6712,2023/08/19
6359,11,70,9,4964,2023/08/19
6360,8,170,10,1876,2023/08/19
6361,14,180,34,3014,2023/08/19
6362,12,150,25,7417,2023/08/19
6363,11,20,3,2471,2023/08/19
6364,12,90,32,9636,2023/08/19
6365,7,10,36,2111,2023/08/19
6366,1,50,10,6131,2023/08/19
6367,3,80,18,1936,2023/08/20
6368,12,160,45,3309,2023/08/20
6369,8,10,41,3104,2023/08/20
6370,12,40,16,3297,2023/08/20
6371,19,30,26,764,2023/08/20
6372,10,20,20,819,2023/08/20
6373,6,170,42,665,2023/08/20
6374,14,50,47,3534,2023/08/20
6375,6,40,34,1774,2023/08/20
6376,1,150,49,2860,2023/08/20
6377,19,110,5,5519,2023/08/20
6378,14,30,21,5683,2023/08/20
6379,17,130,13,6302,2023/08/20
6380,8,50,5,7862,2023/08/20
6381,1,100,18,4159,2023/08/20
6382,4,150,19,1900,2023/08/20
6383,12,110,24,4194,2023/08/20
6384,3,170,2,4634,2023/08/20
6385,19,90,49,2703,2023/08/20
6386,8,10,43,3471,2023/08/20
6387,10,20,14,2492,2023/08/20
6388,2,10,42,5883,2023/08/20
6389,9,20,35,2378,2023/08/20
6390,10,80,7,2979,2023/08/20
6391,10,150,4,5667,2023/08/20
6392,20,20,41,8480,2023/08/20
6393,3,20,32,9869,2023/08/20
6394,18,10,41,4387,2023/08/20
6395,14,160,7,7638,2023/08/20
6396,2,120,40,8536,2023/08/20
6397,16,100,27,6288,2023/08/20
6398,10,10,18,7736,2023/08/20
6399,3,120,44,3426,2023/08/20
6400,19,150,39,8296,2023/08/21
6401,1,60,32,9978,2023/08/21
6402,20,130,20,9085,2023/08/21
6403,11,190,49,5956,2023/08/21
6404,16,90,25,4032,2023/08/21
6405,12,170,45,3928,2023/08/21
6406,2,20,30,2335,2023/08/21
6407,14,70,42,9413,2023/08/21
6408,4,200,9,7602,2023/08/21
6409,17,40,35,8073,2023/08/21
6410,12,10,46,5117,2023/08/21
6411,15,10,5,8132,2023/08/21
6412,12,100,33,7291,2023/08/21
6413,18,120,39,2953,2023/08/21
6414,1,60,30,1491,2023/08/21
6415,19,130,44,7056,2023/08/21
6416,19,60,23,9648,2023/08/21
6417,19,130,49,157,2023/08/21
6418,20,130,40,9976,2023/08/21
6419,6,140,48,848,2023/08/22
6420,2,150,15,2851,2023/08/22
6421,11,140,43,5462,2023/08/22
6422,12,90,35,3239,2023/08/22
6423,1,50,41,7158,2023/08/22
6424,5,50,17,6701,2023/08/22
6425,7,10,36,3592,2023/08/22
6426,8,20,46,6143,2023/08/22
6427,18,70,46,8903,2023/08/22
6428,15,90,42,7208,2023/08/22
6429,18,80,39,9335,2023/08/22
6430,11,40,14,7670,2023/08/22
6431,14,60,41,3567,2023/08/22
6432,20,130,19,1262,2023/08/22
6433,10,160,3,6473,2023/08/22
6434,12,100,8,3516,2023/08/22
6435,6,190,19,1876,2023/08/22
6436,17,190,39,4516,2023/08/22
6437,16,180,19,815,2023/08/22
6438,4,70,40,5812,2023/08/22
6439,7,90,49,287,2023/08/22
6440,19,150,41,7495,2023/08/23
6441,13,180,35,5854,2023/08/23
6442,8,160,34,5398,2023/08/23
6443,6,90,37,1386,2023/08/23
6444,8,80,36,4121,2023/08/23
6445,12,10,27,7909,2023/08/23
6446,3,200,18,3762,2023/08/23
6447,11,30,19,3050,2023/08/23
6448,11,190,17,7365,2023/08/23
6449,5,50,17,3206,2023/08/23
6450,1,130,19,3632,2023/08/23
6451,16,130,23,9559,2023/08/23
6452,4,20,47,7959,2023/08/23
6453,9,170,1,9787,2023/08/23
6454,18,200,9,2686,2023/08/23
6455,16,40,41,6640,2023/08/23
6456,17,170,39,789,2023/08/23
6457,5,100,43,5520,2023/08/23
6458,7,20,22,5856,2023/08/23
6459,20,80,37,881,2023/08/23
6460,15,110,19,6078,2023/08/23
6461,1,110,1,9395,2023/08/23
6462,13,180,39,9038,2023/08/23
6463,13,100,35,82,2023/08/23
6464,6,30,8,6234,2023/08/23
6465,15,150,29,7413,2023/08/23
6466,4,40,18,1124,2023/08/23
6467,2,190,24,897,2023/08/23
6468,8,40,20,1614,2023/08/23
6469,8,190,48,8552,2023/08/24
6470,3,70,12,7750,2023/08/24
6471,3,130,35,9391,2023/08/24
6472,16,130,39,677,2023/08/24
6473,5,200,36,7908,2023/08/24
6474,19,90,42,8045,2023/08/24
6475,9,80,12,6944,2023/08/24
6476,10,180,25,2467,2023/08/24
6477,3,140,7,1035,2023/08/24
6478,11,140,24,7174,2023/08/24
6479,14,160,25,2470,2023/08/24
6480,18,170,4,4938,2023/08/24
6481,8,160,19,827,2023/08/24
6482,17,120,45,4117,2023/08/24
6483,13,100,18,4963,2023/08/24
6484,17,30,48,639,2023/08/24
6485,4,80,33,5838,2023/08/24
6486,15,110,12,6841,2023/08/24
6487,10,150,12,987,2023/08/24
6488,5,190,15,3544,2023/08/24
6489,13,120,7,7361,2023/08/24
6490,10,200,40,4615,2023/08/24
6491,18,20,2,3278,2023/08/24
6492,2,160,45,150,2023/08/24
6493,4,120,37,2461,2023/08/24
6494,9,20,31,4579,2023/08/24
6495,14,80,15,8235,2023/08/24
6496,14,160,3,6630,2023/08/24
6497,8,170,46,6474,2023/08/24
6498,20,100,48,5721,2023/08/25
6499,5,150,15,3994,2023/08/25
6500,2,60,3,4894,2023/08/25
6501,8,90,6,2784,2023/08/25
6502,16,170,15,33,2023/08/25
6503,13,150,46,9414,2023/08/25
6504,15,10,22,5100,2023/08/25
6505,17,110,23,185,2023/08/25
6506,9,180,8,9620,2023/08/25
6507,14,100,33,6803,2023/08/25
6508,6,30,45,8415,2023/08/25
6509,16,170,28,8631,2023/08/25
6510,7,160,9,1324,2023/08/25
6511,6,200,2,3624,2023/08/25
6512,15,70,37,6302,2023/08/25
6513,3,140,29,8816,2023/08/25
6514,17,100,12,1451,2023/08/25
6515,2,50,32,6710,2023/08/25
6516,5,120,30,3595,2023/08/25
6517,19,100,14,1952,2023/08/25
6518,10,120,27,6282,2023/08/25
6519,1,180,49,4308,2023/08/25
6520,20,130,3,7076,2023/08/25
6521,1,190,12,9037,2023/08/25
6522,15,100,11,5630,2023/08/25
6523,14,200,45,4666,2023/08/25
6524,9,80,36,1724,2023/08/25
6525,5,190,29,683,2023/08/26
6526,7,50,7,786,2023/08/26
6527,8,110,5,6839,2023/08/26
6528,18,170,22,5100,2023/08/26
6529,11,170,37,6463,2023/08/26
6530,10,20,10,4281,2023/08/26
6531,14,70,10,5011,2023/08/26
6532,8,70,9,389,2023/08/26
6533,16,150,49,2178,2023/08/26
6534,17,160,8,4141,2023/08/26
6535,20,90,17,4779,2023/08/26
6536,16,90,26,8875,2023/08/26
6537,3,110,46,2803,2023/08/26
6538,8,80,28,697,2023/08/26
6539,4,10,7,3317,2023/08/26
6540,3,100,44,2228,2023/08/26
6541,13,40,46,4972,2023/08/26
6542,7,190,9,9393,2023/08/26
6543,2,40,8,7633,2023/08/26
6544,7,150,46,5500,2023/08/26
6545,13,180,28,1058,2023/08/26
6546,7,80,14,3208,2023/08/26
6547,3,200,17,8553,2023/08/26
6548,2,60,27,4782,2023/08/26
6549,19,200,48,6092,2023/08/26
6550,8,170,20,2808,2023/08/26
6551,9,20,18,4287,2023/08/26
6552,2,20,44,2715,2023/08/26
6553,12,120,21,9735,2023/08/26
6554,6,170,10,2945,2023/08/26
6555,12,190,49,7027,2023/08/26
6556,18,150,4,3689,2023/08/27
6557,6,10,28,3069,2023/08/27
6558,2,10,19,6147,2023/08/27
6559,3,200,18,2706,2023/08/27
6560,19,200,21,8507,2023/08/27
6561,13,90,6,4705,2023/08/27
6562,5,90,18,2129,2023/08/27
6563,9,70,1,5093,2023/08/27
6564,10,170,37,509,2023/08/27
6565,19,120,27,6876,2023/08/27
6566,3,90,26,1465,2023/08/27
6567,6,50,49,3471,2023/08/27
6568,7,170,29,6680,2023/08/27
6569,15,120,36,9070,2023/08/27
6570,17,20,47,1809,2023/08/27
6571,7,130,4,644,2023/08/27
6572,10,170,6,5813,2023/08/27
6573,7,180,14,6089,2023/08/27
6574,15,10,43,1726,2023/08/27
6575,4,130,31,2965,2023/08/27
6576,9,40,30,1162,2023/08/27
6577,4,10,48,3282,2023/08/27
6578,10,60,35,5317,2023/08/27
6579,16,150,31,906,2023/08/27
6580,12,150,1,292,2023/08/27
6581,10,10,37,3852,2023/08/27
6582,15,180,7,5337,2023/08/27
6583,19,100,48,2180,2023/08/27
6584,15,30,17,9411,2023/08/28
6585,5,50,22,8251,2023/08/28
6586,11,130,30,6893,2023/08/28
6587,20,80,26,5,2023/08/28
6588,17,70,9,7657,2023/08/28
6589,7,170,4,2729,2023/08/28
6590,17,20,28,2711,2023/08/28
6591,20,170,2,3583,2023/08/28
6592,2,180,25,7194,2023/08/28
6593,9,150,41,8452,2023/08/28
6594,19,200,49,4523,2023/08/28
6595,5,100,5,9310,2023/08/28
6596,16,70,45,7502,2023/08/28
6597,1,110,42,9766,2023/08/28
6598,1,20,7,2878,2023/08/28
6599,5,50,7,5886,2023/08/28
6600,1,50,9,8002,2023/08/28
6601,14,30,7,4163,2023/08/28
6602,12,190,9,9640,2023/08/28
6603,17,20,23,1868,2023/08/28
6604,1,100,42,7766,2023/08/28
6605,6,100,33,545,2023/08/28
6606,17,200,34,2960,2023/08/28
6607,10,110,5,5974,2023/08/28
6608,9,130,26,3099,2023/08/28
6609,2,130,25,6160,2023/08/29
6610,18,80,1,7238,2023/08/29
6611,1,10,40,3376,2023/08/29
6612,7,170,49,3517,2023/08/29
6613,5,40,34,5585,2023/08/29
6614,13,160,9,9660,2023/08/29
6615,12,90,17,2199,2023/08/29
6616,16,140,3,2165,2023/08/29
6617,12,140,17,3075,2023/08/29
6618,2,130,10,3251,2023/08/29
6619,5,30,30,6374,2023/08/29
6620,6,10,39,3897,2023/08/29
6621,16,80,10,8662,2023/08/29
6622,6,110,47,7285,2023/08/29
6623,10,100,7,4899,2023/08/29
6624,11,80,6,9495,2023/08/29
6625,4,200,40,6365,2023/08/29
6626,17,50,37,5634,2023/08/29
6627,4,80,33,7087,2023/08/29
6628,5,110,19,5609,2023/08/29
6629,13,90,35,7774,2023/08/29
6630,4,100,48,6156,2023/08/29
6631,16,170,38,8753,2023/08/29
6632,2,160,45,8900,2023/08/29
6633,6,20,15,8335,2023/08/29
6634,10,110,6,1539,2023/08/29
6635,14,100,32,249,2023/08/29
6636,8,200,31,7887,2023/08/29
6637,18,40,49,715,2023/08/30
6638,15,150,20,5319,2023/08/30
6639,1,60,22,8279,2023/08/30
6640,12,70,25,2051,2023/08/30
6641,1,10,21,4036,2023/08/30
6642,17,140,25,3247,2023/08/30
6643,10,40,36,5395,2023/08/30
6644,5,120,47,4237,2023/08/30
6645,5,80,6,3516,2023/08/30
6646,13,120,30,7862,2023/08/30
6647,10,180,2,8082,2023/08/30
6648,10,40,41,4004,2023/08/30
6649,14,20,27,9587,2023/08/30
6650,13,130,19,2479,2023/08/30
6651,9,160,11,8590,2023/08/30
6652,19,120,41,4283,2023/08/30
6653,18,40,9,8726,2023/08/30
6654,15,190,25,4809,2023/08/30
6655,14,60,47,2658,2023/08/30
6656,3,200,23,8085,2023/08/30
6657,12,80,47,2502,2023/08/30
6658,17,80,15,1025,2023/08/30
6659,9,190,20,5185,2023/08/30
6660,10,170,5,675,2023/08/30
6661,11,90,33,398,2023/08/30
6662,3,180,4,5983,2023/08/30
6663,1,120,15,1216,2023/08/30
6664,1,100,5,8877,2023/08/31
6665,16,120,46,53,2023/08/31
6666,2,130,1,2262,2023/08/31
6667,13,100,41,6980,2023/08/31
6668,1,40,49,5587,2023/08/31
6669,3,100,44,1688,2023/08/31
6670,3,70,48,1265,2023/08/31
6671,13,20,35,6137,2023/08/31
6672,19,20,10,7170,2023/08/31
6673,1,160,9,1342,2023/08/31
6674,10,30,3,1691,2023/08/31
6675,10,20,42,9908,2023/08/31
6676,10,10,39,7227,2023/08/31
6677,6,10,21,3180,2023/08/31
6678,12,120,7,4305,2023/08/31
6679,1,110,15,9203,2023/08/31
6680,11,60,4,9040,2023/08/31
6681,9,170,14,1267,2023/08/31
6682,17,140,32,9875,2023/08/31
6683,17,30,28,4007,2023/08/31
6684,18,200,38,7602,2023/08/31
6685,19,50,1,7783,2023/08/31
6686,10,130,42,3269,2023/08/31
6687,14,110,20,42,2023/08/31
6688,8,170,24,1865,2023/08/31
6689,8,150,33,2834,2023/08/31
6690,13,80,44,9760,2023/08/31
6691,19,140,41,1059,2023/08/31
6692,3,30,16,2597,2023/08/31
6693,9,60,24,9477,2023/09/01
6694,11,10,37,4975,2023/09/01
6695,8,90,44,4299,2023/09/01
6696,6,190,14,8893,2023/09/01
6697,15,30,8,2530,2023/09/01
6698,11,10,15,3922,2023/09/01
